timestamp,hour,minute,day_of_week,sin_hour,cos_hour,sin_day,cos_day,is_weekend,is_morning_rush,is_evening_rush,weather,weather_multiplier,lag_pcu_N,lag_pcu_S,lag_pcu_E,lag_pcu_W,flow_north_vpm,flow_south_vpm,flow_east_vpm,flow_west_vpm,pcu_north,pcu_south,pcu_east,pcu_west,total_intersection_pcu,congestion_north,congestion_south,congestion_east,congestion_west,critical_approach,target_green_NS,target_green_EW
2026-06-02 01:30,1,30,1,0.3827,0.9239,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.8,5.8,5.2,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.5,24.5
2026-06-02 01:45,1,45,1,0.4423,0.8969,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.9,5.7,4.8,5.0,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-02 02:00,2,0,1,0.5,0.866,0.7818,0.6235,0,0,0,Rain,1.25,1.3,1.3,1.1,1.1,7.4,7.7,6.0,6.3,1.6,1.7,1.3,1.4,6.0,LOW,LOW,LOW,LOW,S,28.6,23.4
2026-06-02 02:15,2,15,1,0.5556,0.8315,0.7818,0.6235,0,0,0,Rain,1.25,1.6,1.7,1.3,1.4,7.6,7.4,6.1,6.2,1.7,1.6,1.3,1.4,6.0,LOW,LOW,LOW,LOW,N,28.6,23.4
2026-06-02 02:30,2,30,1,0.6088,0.7934,0.7818,0.6235,0,0,0,Clear,1.0,1.7,1.6,1.3,1.4,5.8,6.0,5.2,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.7,24.3
2026-06-02 02:45,2,45,1,0.6593,0.7518,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.9,5.8,5.0,5.0,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.1,23.9
2026-06-02 03:00,3,0,1,0.7071,0.7071,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.3,5.8,5.1,5.0,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-06-02 03:15,3,15,1,0.7518,0.6593,0.7818,0.6235,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,5.8,6.1,5.1,5.2,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.0,24.0
2026-06-02 03:30,3,30,1,0.7934,0.6088,0.7818,0.6235,0,0,0,Rain,1.25,1.3,1.3,1.1,1.1,7.8,7.2,6.1,6.2,1.7,1.6,1.3,1.4,6.0,LOW,LOW,LOW,LOW,N,28.8,23.2
2026-06-02 03:45,3,45,1,0.8315,0.5556,0.7818,0.6235,0,0,0,Clear,1.0,1.7,1.6,1.3,1.4,5.8,6.1,5.0,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-02 04:00,4,0,1,0.866,0.5,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.9,6.2,5.2,4.9,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.3,23.7
2026-06-02 04:15,4,15,1,0.8969,0.4423,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,5.8,6.3,5.0,5.1,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.5,23.5
2026-06-02 04:30,4,30,1,0.9239,0.3827,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.1,6.3,5.1,5.2,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.4,23.6
2026-06-02 04:45,4,45,1,0.9469,0.3214,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.0,6.1,5.1,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.4,23.6
2026-06-02 05:00,5,0,1,0.9659,0.2588,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.2,5.9,5.1,4.8,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.6,23.4
2026-06-02 05:15,5,15,1,0.9808,0.1951,0.7818,0.6235,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,5.7,6.2,5.2,4.8,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.3,23.7
2026-06-02 05:30,5,30,1,0.9914,0.1305,0.7818,0.6235,0,0,0,Rain,1.25,1.3,1.4,1.1,1.1,7.2,7.5,6.3,6.1,1.6,1.6,1.4,1.3,5.9,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-02 05:45,5,45,1,0.9979,0.0654,0.7818,0.6235,0,0,0,Clear,1.0,1.6,1.6,1.4,1.3,5.8,5.9,5.0,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.9,24.1
2026-06-02 06:00,6,0,1,1.0,0.0,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,24.8,25.5,23.1,22.1,5.5,5.6,5.1,4.9,21.1,LOW,LOW,LOW,LOW,S,27.3,24.7
2026-06-02 06:15,6,15,1,0.9979,-0.0654,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.6,5.1,4.9,25.5,24.3,21.8,21.6,5.6,5.3,4.8,4.8,20.5,LOW,LOW,LOW,LOW,N,27.9,24.1
2026-06-02 06:30,6,30,1,0.9914,-0.1305,0.7818,0.6235,0,0,0,Clear,1.0,5.6,5.3,4.8,4.8,26.0,25.7,22.1,22.8,5.7,5.7,4.9,5.0,21.3,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-06-02 06:45,6,45,1,0.9808,-0.1951,0.7818,0.6235,0,0,0,Clear,1.0,5.7,5.7,4.9,5.0,25.2,24.0,22.1,23.0,5.5,5.3,4.9,5.1,20.8,LOW,LOW,LOW,LOW,N,27.2,24.8
2026-06-02 07:00,7,0,1,0.9659,-0.2588,0.7818,0.6235,0,1,0,Clear,1.0,5.5,5.3,4.9,5.1,112.8,18.3,83.6,17.9,24.8,4.0,18.4,3.9,51.1,VERY_HIGH,LOW,HIGH,LOW,N,29.6,22.4
2026-06-02 07:15,7,15,1,0.9469,-0.3214,0.7818,0.6235,0,1,0,Rain,1.25,24.8,4.0,18.4,3.9,139.5,22.0,111.2,21.8,30.7,4.8,24.5,4.8,64.8,VERY_HIGH,LOW,VERY_HIGH,LOW,N,28.8,23.2
2026-06-02 07:30,7,30,1,0.9239,-0.3827,0.7818,0.6235,0,1,0,Clear,1.0,30.7,4.8,24.5,4.8,105.8,18.2,83.5,17.9,23.3,4.0,18.4,3.9,49.6,HIGH,LOW,HIGH,LOW,N,28.9,23.1
2026-06-02 07:45,7,45,1,0.8969,-0.4423,0.7818,0.6235,0,1,0,Clear,1.0,23.3,4.0,18.4,3.9,108.9,18.7,81.4,18.7,24.0,4.1,17.9,4.1,50.1,VERY_HIGH,LOW,HIGH,LOW,N,29.5,22.5
2026-06-02 08:00,8,0,1,0.866,-0.5,0.7818,0.6235,0,1,0,Rain,1.25,24.0,4.1,17.9,4.1,174.5,23.4,136.1,22.5,38.4,5.1,29.9,5.0,78.4,VERY_HIGH,LOW,VERY_HIGH,LOW,N,29.1,22.9
2026-06-02 08:15,8,15,1,0.8315,-0.5556,0.7818,0.6235,0,1,0,Clear,1.0,38.4,5.1,29.9,5.0,138.4,17.2,114.2,17.8,30.4,3.8,25.1,3.9,63.2,VERY_HIGH,LOW,VERY_HIGH,LOW,N,28.4,23.6
2026-06-02 08:30,8,30,1,0.7934,-0.6088,0.7818,0.6235,0,1,0,Clear,1.0,30.4,3.8,25.1,3.9,136.1,17.3,108.9,18.0,29.9,3.8,24.0,4.0,61.7,VERY_HIGH,LOW,VERY_HIGH,LOW,N,28.7,23.3
2026-06-02 08:45,8,45,1,0.7518,-0.6593,0.7818,0.6235,0,1,0,Heavy Rain,1.5,29.9,3.8,24.0,4.0,221.7,25.7,169.7,27.6,48.8,5.7,37.3,6.1,97.9,VERY_HIGH,LOW,VERY_HIGH,MEDIUM,N,29.3,22.7
2026-06-02 09:00,9,0,1,0.7071,-0.7071,0.7818,0.6235,0,1,0,Clear,1.0,48.8,5.7,37.3,6.1,114.9,18.9,87.3,17.6,25.3,4.2,19.2,3.9,52.6,VERY_HIGH,LOW,HIGH,LOW,N,29.4,22.6
2026-06-02 09:15,9,15,1,0.6593,-0.7518,0.7818,0.6235,0,1,0,Heavy Rain,1.5,25.3,4.2,19.2,3.9,165.6,26.9,124.9,28.1,36.4,5.9,27.5,6.2,76.0,VERY_HIGH,LOW,VERY_HIGH,MEDIUM,N,29.4,22.6
2026-06-02 09:30,9,30,1,0.6088,-0.7934,0.7818,0.6235,0,1,0,Clear,1.0,36.4,5.9,27.5,6.2,107.4,17.1,84.8,18.7,23.6,3.8,18.7,4.1,50.2,HIGH,LOW,HIGH,LOW,N,28.8,23.2
2026-06-02 09:45,9,45,1,0.5556,-0.8315,0.7818,0.6235,0,1,0,Clear,1.0,23.6,3.8,18.7,4.1,111.5,17.6,82.9,17.9,24.5,3.9,18.2,3.9,50.5,VERY_HIGH,LOW,HIGH,LOW,N,29.6,22.4
2026-06-02 10:00,10,0,1,0.5,-0.866,0.7818,0.6235,0,0,0,Rain,1.25,24.5,3.9,18.2,3.9,29.8,29.7,28.3,27.9,6.6,6.5,6.2,6.1,25.4,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,26.7,25.3
2026-06-02 10:15,10,15,1,0.4423,-0.8969,0.7818,0.6235,0,0,0,Clear,1.0,6.6,6.5,6.2,6.1,24.5,25.8,21.7,22.0,5.4,5.7,4.8,4.8,20.7,LOW,LOW,LOW,LOW,S,27.9,24.1
2026-06-02 10:30,10,30,1,0.3827,-0.9239,0.7818,0.6235,0,0,0,Clear,1.0,5.4,5.7,4.8,4.8,24.8,25.4,20.9,22.1,5.5,5.6,4.6,4.9,20.6,LOW,LOW,LOW,LOW,S,27.9,24.1
2026-06-02 10:45,10,45,1,0.3214,-0.9469,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.6,4.6,4.9,25.3,25.9,22.5,22.8,5.6,5.7,5.0,5.0,21.3,LOW,LOW,LOW,LOW,S,27.6,24.4
2026-06-02 11:00,11,0,1,0.2588,-0.9659,0.7818,0.6235,0,0,0,Clear,1.0,5.6,5.7,5.0,5.0,38.2,38.0,35.6,35.1,8.4,8.4,7.8,7.7,32.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,26.9,25.1
2026-06-02 11:15,11,15,1,0.1951,-0.9808,0.7818,0.6235,0,0,0,Clear,1.0,8.4,8.4,7.8,7.7,40.8,38.6,33.3,36.4,9.0,8.5,7.3,8.0,32.8,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.6,24.4
2026-06-02 11:30,11,30,1,0.1305,-0.9914,0.7818,0.6235,0,0,0,Clear,1.0,9.0,8.5,7.3,8.0,39.3,42.0,36.6,35.4,8.6,9.2,8.1,7.8,33.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.7,24.3
2026-06-02 11:45,11,45,1,0.0654,-0.9979,0.7818,0.6235,0,0,0,Clear,1.0,8.6,9.2,8.1,7.8,39.2,39.6,34.4,34.0,8.6,8.7,7.6,7.5,32.4,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.8,24.2
2026-06-02 12:00,12,0,1,0.0,-1.0,0.7818,0.6235,0,0,0,Clear,1.0,8.6,8.7,7.6,7.5,39.1,38.4,36.3,35.4,8.6,8.4,8.0,7.8,32.8,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.0,25.0
2026-06-02 12:15,12,15,1,-0.0654,-0.9979,0.7818,0.6235,0,0,0,Clear,1.0,8.6,8.4,8.0,7.8,38.7,41.3,35.2,34.5,8.5,9.1,7.7,7.6,32.9,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.9,24.1
2026-06-02 12:30,12,30,1,-0.1305,-0.9914,0.7818,0.6235,0,0,0,Clear,1.0,8.5,9.1,7.7,7.6,39.7,40.1,33.9,34.2,8.7,8.8,7.5,7.5,32.5,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.1,23.9
2026-06-02 12:45,12,45,1,-0.1951,-0.9808,0.7818,0.6235,0,0,0,Heavy Rain,1.5,8.7,8.8,7.5,7.5,60.0,59.2,51.6,52.8,13.2,13.0,11.4,11.6,49.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.7,24.3
2026-06-02 13:00,13,0,1,-0.2588,-0.9659,0.7818,0.6235,0,0,0,Clear,1.0,13.2,13.0,11.4,11.6,41.6,41.2,35.0,33.5,9.2,9.1,7.7,7.4,33.4,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.4,23.6
2026-06-02 13:15,13,15,1,-0.3214,-0.9469,0.7818,0.6235,0,0,0,Clear,1.0,9.2,9.1,7.7,7.4,38.3,41.9,36.4,34.7,8.4,9.2,8.0,7.6,33.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.7,24.3
2026-06-02 13:30,13,30,1,-0.3827,-0.9239,0.7818,0.6235,0,0,0,Rain,1.25,8.4,9.2,8.0,7.6,52.0,49.8,43.1,45.7,11.4,11.0,9.5,10.1,42.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.7,24.3
2026-06-02 13:45,13,45,1,-0.4423,-0.8969,0.7818,0.6235,0,0,0,Heavy Rain,1.5,11.4,11.0,9.5,10.1,58.5,59.6,51.5,52.6,12.9,13.1,11.3,11.6,48.9,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.6,24.4
2026-06-02 14:00,14,0,1,-0.5,-0.866,0.7818,0.6235,0,0,0,Heavy Rain,1.5,12.9,13.1,11.3,11.6,60.2,58.6,51.3,49.9,13.2,12.9,11.3,11.0,48.4,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.1,23.9
2026-06-02 14:15,14,15,1,-0.5556,-0.8315,0.7818,0.6235,0,0,0,Clear,1.0,13.2,12.9,11.3,11.0,38.8,40.8,34.0,33.3,8.5,9.0,7.5,7.3,32.3,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,28.3,23.7
2026-06-02 14:30,14,30,1,-0.6088,-0.7934,0.7818,0.6235,0,0,0,Clear,1.0,8.5,9.0,7.5,7.3,40.6,40.9,35.8,36.1,8.9,9.0,7.9,7.9,33.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.6,24.4
2026-06-02 14:45,14,45,1,-0.6593,-0.7518,0.7818,0.6235,0,0,0,Clear,1.0,8.9,9.0,7.9,7.9,38.5,41.4,36.4,33.8,8.5,9.1,8.0,7.4,33.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.7,24.3
2026-06-02 15:00,15,0,1,-0.7071,-0.7071,0.7818,0.6235,0,0,0,Heavy Rain,1.5,8.5,9.1,8.0,7.4,62.5,58.5,52.2,50.2,13.8,12.9,11.5,11.0,49.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,28.2,23.8
2026-06-02 15:15,15,15,1,-0.7518,-0.6593,0.7818,0.6235,0,0,0,Heavy Rain,1.5,13.8,12.9,11.5,11.0,57.4,59.6,51.7,54.1,12.6,13.1,11.4,11.9,49.0,MEDIUM,MEDIUM,MEDIUM,MEDIUM,S,27.3,24.7
2026-06-02 15:30,15,30,1,-0.7934,-0.6088,0.7818,0.6235,0,0,0,Clear,1.0,12.6,13.1,11.4,11.9,39.8,38.4,33.7,34.5,8.8,8.4,7.4,7.6,32.2,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.8,24.2
2026-06-02 15:45,15,45,1,-0.8315,-0.5556,0.7818,0.6235,0,0,0,Rain,1.25,8.8,8.4,7.4,7.6,48.7,48.1,42.3,45.9,10.7,10.6,9.3,10.1,40.7,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.0,25.0
2026-06-02 16:00,16,0,1,-0.866,-0.5,0.7818,0.6235,0,0,1,Clear,1.0,10.7,10.6,9.3,10.1,18.7,109.2,18.0,88.3,4.1,24.0,4.0,19.4,51.5,LOW,VERY_HIGH,LOW,HIGH,S,28.6,23.4
2026-06-02 16:15,16,15,1,-0.8969,-0.4423,0.7818,0.6235,0,0,1,Clear,1.0,4.1,24.0,4.0,19.4,18.1,112.0,18.0,85.4,4.0,24.6,4.0,18.8,51.4,LOW,VERY_HIGH,LOW,HIGH,S,29.3,22.7
2026-06-02 16:30,16,30,1,-0.9239,-0.3827,0.7818,0.6235,0,0,1,Clear,1.0,4.0,24.6,4.0,18.8,18.3,109.2,17.8,86.3,4.0,24.0,3.9,19.0,50.9,LOW,VERY_HIGH,LOW,HIGH,S,28.9,23.1
2026-06-02 16:45,16,45,1,-0.9469,-0.3214,0.7818,0.6235,0,0,1,Rain,1.25,4.0,24.0,3.9,19.0,22.0,134.8,23.0,108.5,4.8,29.7,5.1,23.9,63.5,LOW,VERY_HIGH,LOW,HIGH,S,28.6,23.4
2026-06-02 17:00,17,0,1,-0.9659,-0.2588,0.7818,0.6235,0,0,1,Clear,1.0,4.8,29.7,5.1,23.9,18.8,133.9,17.6,101.3,4.1,29.5,3.9,22.3,59.8,LOW,VERY_HIGH,LOW,HIGH,S,29.5,22.5
2026-06-02 17:15,17,15,1,-0.9808,-0.1951,0.7818,0.6235,0,0,1,Clear,1.0,4.1,29.5,3.9,22.3,17.5,129.6,18.4,97.4,3.9,28.5,4.0,21.4,57.8,LOW,VERY_HIGH,LOW,HIGH,S,29.5,22.5
2026-06-02 17:30,17,30,1,-0.9914,-0.1305,0.7818,0.6235,0,0,1,Clear,1.0,3.9,28.5,4.0,21.4,18.7,130.5,17.2,106.7,4.1,28.7,3.8,23.5,60.1,LOW,VERY_HIGH,LOW,HIGH,S,28.5,23.5
2026-06-02 17:45,17,45,1,-0.9979,-0.0654,0.7818,0.6235,0,0,1,Clear,1.0,4.1,28.7,3.8,23.5,18.4,127.7,17.5,103.5,4.0,28.1,3.9,22.8,58.8,LOW,VERY_HIGH,LOW,HIGH,S,28.6,23.4
2026-06-02 18:00,18,0,1,-1.0,-0.0,0.7818,0.6235,0,0,1,Clear,1.0,4.0,28.1,3.9,22.8,17.4,131.5,17.2,105.3,3.8,28.9,3.8,23.2,59.7,LOW,VERY_HIGH,LOW,HIGH,S,28.7,23.3
2026-06-02 18:15,18,15,1,-0.9979,0.0654,0.7818,0.6235,0,0,1,Clear,1.0,3.8,28.9,3.8,23.2,17.9,127.8,17.2,102.4,3.9,28.1,3.8,22.5,58.3,LOW,VERY_HIGH,LOW,HIGH,S,28.7,23.3
2026-06-02 18:30,18,30,1,-0.9914,0.1305,0.7818,0.6235,0,0,1,Rain,1.25,3.9,28.1,3.8,22.5,23.4,158.1,21.5,133.7,5.1,34.8,4.7,29.4,74.0,LOW,VERY_HIGH,LOW,VERY_HIGH,S,28.1,23.9
2026-06-02 18:45,18,45,1,-0.9808,0.1951,0.7818,0.6235,0,0,1,Clear,1.0,5.1,34.8,4.7,29.4,17.1,132.5,17.8,105.8,3.8,29.1,3.9,23.3,60.1,LOW,VERY_HIGH,LOW,HIGH,S,28.7,23.3
2026-06-02 19:00,19,0,1,-0.9659,0.2588,0.7818,0.6235,0,0,1,Clear,1.0,3.8,29.1,3.9,23.3,18.2,111.5,18.5,85.3,4.0,24.5,4.1,18.8,51.4,LOW,VERY_HIGH,LOW,HIGH,S,29.2,22.8
2026-06-02 19:15,19,15,1,-0.9469,0.3214,0.7818,0.6235,0,0,1,Clear,1.0,4.0,24.5,4.1,18.8,17.8,112.2,18.2,83.2,3.9,24.7,4.0,18.3,50.9,LOW,VERY_HIGH,LOW,HIGH,S,29.6,22.4
2026-06-02 19:30,19,30,1,-0.9239,0.3827,0.7818,0.6235,0,0,1,Clear,1.0,3.9,24.7,4.0,18.3,18.7,104.6,18.5,81.9,4.1,23.0,4.1,18.0,49.2,LOW,HIGH,LOW,HIGH,S,29.0,23.0
2026-06-02 19:45,19,45,1,-0.8969,0.4423,0.7818,0.6235,0,0,1,Clear,1.0,4.1,23.0,4.1,18.0,18.8,105.2,18.1,81.4,4.1,23.1,4.0,17.9,49.1,LOW,HIGH,LOW,HIGH,S,29.1,22.9
2026-06-02 20:00,20,0,1,-0.866,0.5,0.7818,0.6235,0,0,0,Rain,1.25,4.1,23.1,4.0,17.9,29.7,30.5,26.7,28.8,6.5,6.7,5.9,6.3,25.4,MEDIUM,MEDIUM,LOW,MEDIUM,S,26.9,25.1
2026-06-02 20:15,20,15,1,-0.8315,0.5556,0.7818,0.6235,0,0,0,Clear,1.0,6.5,6.7,5.9,6.3,26.2,25.5,21.5,23.0,5.8,5.6,4.7,5.1,21.2,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-06-02 20:30,20,30,1,-0.7934,0.6088,0.7818,0.6235,0,0,0,Clear,1.0,5.8,5.6,4.7,5.1,25.1,24.3,22.5,23.1,5.5,5.3,5.0,5.1,20.9,LOW,LOW,LOW,LOW,N,27.1,24.9
2026-06-02 20:45,20,45,1,-0.7518,0.6593,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.3,5.0,5.1,25.3,24.6,21.9,22.6,5.6,5.4,4.8,5.0,20.8,LOW,LOW,LOW,LOW,N,27.5,24.5
2026-06-02 21:00,21,0,1,-0.7071,0.7071,0.7818,0.6235,0,0,0,Rain,1.25,5.6,5.4,4.8,5.0,32.7,32.4,27.4,26.5,7.2,7.1,6.0,5.8,26.1,MEDIUM,MEDIUM,MEDIUM,LOW,N,28.4,23.6
2026-06-02 21:15,21,15,1,-0.6593,0.7518,0.7818,0.6235,0,0,0,Clear,1.0,7.2,7.1,6.0,5.8,24.5,24.1,22.5,21.3,5.4,5.3,5.0,4.7,20.4,LOW,LOW,LOW,LOW,N,27.2,24.8
2026-06-02 21:30,21,30,1,-0.6088,0.7934,0.7818,0.6235,0,0,0,Clear,1.0,5.4,5.3,5.0,4.7,23.9,24.1,21.4,22.8,5.3,5.3,4.7,5.0,20.3,LOW,LOW,LOW,LOW,N,26.9,25.1
2026-06-02 21:45,21,45,1,-0.5556,0.8315,0.7818,0.6235,0,0,0,Clear,1.0,5.3,5.3,4.7,5.0,25.8,25.8,22.8,21.5,5.7,5.7,5.0,4.7,21.1,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-06-02 22:00,22,0,1,-0.5,0.866,0.7818,0.6235,0,0,0,Heavy Rain,1.5,5.7,5.7,5.0,4.7,37.1,36.3,32.7,34.0,8.2,8.0,7.2,7.5,30.9,MEDIUM,MEDIUM,MEDIUM,MEDIUM,N,27.2,24.8
2026-06-02 22:15,22,15,1,-0.4423,0.8969,0.7818,0.6235,0,0,0,Clear,1.0,8.2,8.0,7.2,7.5,25.0,25.8,21.6,22.1,5.5,5.7,4.8,4.9,20.9,LOW,LOW,LOW,LOW,S,28.0,24.0
2026-06-02 22:30,22,30,1,-0.3827,0.9239,0.7818,0.6235,0,0,0,Clear,1.0,5.5,5.7,4.8,4.9,23.8,24.9,21.0,22.8,5.2,5.5,4.6,5.0,20.3,LOW,LOW,LOW,LOW,S,27.3,24.7
2026-06-02 22:45,22,45,1,-0.3214,0.9469,0.7818,0.6235,0,0,0,Clear,1.0,5.2,5.5,4.6,5.0,26.1,23.8,21.1,21.3,5.7,5.2,4.6,4.7,20.2,LOW,LOW,LOW,LOW,N,28.4,23.6
2026-06-02 23:00,23,0,1,-0.2588,0.9659,0.7818,0.6235,0,0,0,Clear,1.0,5.7,5.2,4.6,4.7,6.2,6.2,5.1,5.0,1.4,1.4,1.1,1.1,5.0,LOW,LOW,LOW,LOW,N,28.6,23.4
2026-06-02 23:15,23,15,1,-0.1951,0.9808,0.7818,0.6235,0,0,0,Clear,1.0,1.4,1.4,1.1,1.1,6.1,5.9,5.2,4.9,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.2,23.8
2026-06-02 23:30,23,30,1,-0.1305,0.9914,0.7818,0.6235,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,5.9,6.1,4.9,4.8,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,28.8,23.2
2026-06-02 23:45,23,45,1,-0.0654,0.9979,0.7818,0.6235,0,0,0,Rain,1.25,1.3,1.3,1.1,1.1,7.6,7.4,6.5,6.6,1.7,1.6,1.4,1.5,6.2,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-06-03 00:00,0,0,2,0.0,1.0,0.9749,-0.2225,0,0,0,Clear,1.0,1.7,1.6,1.4,1.5,6.2,6.1,4.8,5.0,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.9,23.1
2026-06-03 00:15,0,15,2,0.0654,0.9979,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.1,6.3,5.2,5.1,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,28.4,23.6
2026-06-03 00:30,0,30,2,0.1305,0.9914,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,5.9,6.2,4.9,4.8,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,29.0,23.0
2026-06-03 00:45,0,45,2,0.1951,0.9808,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,5.7,5.8,4.8,5.1,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.8,24.2
2026-06-03 01:00,1,0,2,0.2588,0.9659,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.3,1.1,1.1,6.2,5.9,5.1,5.1,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.4,23.6
2026-06-03 01:15,1,15,2,0.3214,0.9469,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.3,6.0,4.9,5.1,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.7,23.3
2026-06-03 01:30,1,30,2,0.3827,0.9239,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,6.2,5.9,4.9,4.9,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.9,23.1
2026-06-03 01:45,1,45,2,0.4423,0.8969,0.9749,-0.2225,0,0,0,Heavy Rain,1.5,1.4,1.3,1.1,1.1,8.6,8.6,7.4,7.4,1.9,1.9,1.6,1.6,7.0,LOW,LOW,LOW,LOW,N,27.9,24.0
2026-06-03 02:00,2,0,2,0.5,0.866,0.9749,-0.2225,0,0,0,Clear,1.0,1.9,1.9,1.6,1.6,6.2,6.2,5.2,5.2,1.4,1.4,1.1,1.1,5.0,LOW,LOW,LOW,LOW,N,28.3,23.7
2026-06-03 02:15,2,15,2,0.5556,0.8315,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.4,1.1,1.1,6.3,5.8,5.1,5.1,1.4,1.3,1.1,1.1,4.9,LOW,LOW,LOW,LOW,N,28.5,23.5
2026-06-03 02:30,2,30,2,0.6088,0.7934,0.9749,-0.2225,0,0,0,Clear,1.0,1.4,1.3,1.1,1.1,5.9,6.2,4.9,4.8,1.3,1.4,1.1,1.1,4.9,LOW,LOW,LOW,LOW,S,29.0,23.0
2026-06-03 02:45,2,45,2,0.6593,0.7518,0.9749,-0.2225,0,0,0,Clear,1.0,1.3,1.4,1.1,1.1,6.0,5.9,5.2,5.0,1.3,1.3,1.1,1.1,4.8,LOW,LOW,LOW,LOW,N,27.9,24.1
